buken_id,物件名,仮称,住所,分類,住戸数,事業主,管理会社,竣工年,竣工月,共用部1,共用部2,専有部1,専有部2,専有部3,専有部opt1,専有部opt2,専有部opt3,ハンドル,ハンドルカラー,シリンダー区分,錠ケース,装置加算額有無,シリンダーカラー,扉厚,ピッチ,備芯,官民仕様,ロック数,キーチェンジ,塩害地加算
1121,オープンレジデンシア大須門前町,中区門前町,愛知県名古屋市中区門前町412番（地番）,分譲,66,株式会社オープンハウス・ディベロップメント,グローバルコミュニティ株式会社,2021年,8月,Tebra pass A,なし,Tebra cell A,,,1,,,PP300,塗装ブラック BK,F22,CD,有り,BK,40,未選択,,官民無し,2,,
1122,アルファスマート神田公園ii,,高知県高知市神田字見字山2411番1他,分譲,66,穴吹興産株式会社,株式会社穴吹ハウジングサービス,2021年,7月,Tebra pass A,なし,Tebra cell A,,,1,,,PP300,塗装シルバー SL,F22,CD,有り,SH,40,未選択,,官民無し,2,,
1123,ソルティア天満橋WEST,ソルティア天満3丁目,大阪府大阪市北区天満3丁目114-1（地番）,分譲,33,株式会社マリモ,株式会社GMアソシエ,2021年,7月,Tebra pass A,なし,Tebra cell A,,,,,,PP360,塗装ブラック BK,F22,CD,有り,BK,40,未選択,K22N18,官民無し,2,,
1124,グランドメゾン真田山ゲートハウス,グランドメゾン天王寺空堀町,大阪府大阪市天王寺区空堀町16番10の一部(地番),分譲,23,積水ハウス株式会社,積水ハウスGMパートナーズ株式会社,2021年,7月,Tebra pass A,なし,Tebra cell CP A,,,,,,PP300,塗装ブラック BK,F22,CD,有り,BK,40,未選択,,上部官民,2,,
1125,ブランズ大阪福島,大阪市福島区福島8丁目計画,大阪府大阪市福島区福島八丁目94番1(地番),分譲,83,東急不動産株式会社,株式会社東急コミュニティー,2020年,8月,Tebra pass A,なし,Tebra cell A,,,1,,,PP300,塗装シルバー SL,F22,CD,有り,SH,40,未選択,,官民無し,2,,
1126,フェリーチェマーレ川崎大島,川崎市川崎区大島２丁目,神奈川県川崎市川崎区大島2丁目6-10,分譲,28,ファイネストレジデンスファクトリー株式会社,工スヌティーコーポレーション,2018年,7月,Tebra pass A,,なし,,,,,,PJ400,塗装シルバー SL,F22,PJ,有り,SL,40,未選択,,官民無し,2,,
1127,A-HOUSE小岩,北小岩計画,東京都江戸川区北小岩1-22,賃貸,21,サジェスト,,2021年,5月,Tebra pass A,なし,なし,,,,,,PP300,塗装ブラック BK,F22,CD,有り,BK,40,未選択,,上部官民,2,,
1128,サンクレイドル三郷中央,サンクレイドル三郷中央,埼玉県三郷市中央一丁目17-10,分譲,44,株式会社アーネストワン,伏見管理サービス株式会社,2021年,7月,Tebra pass A,なし,なし,,,,,,PJ400,塗装ブラック BK,F22,PJ,有り,BK,40,未選択,,官民無し,2,,
1129,オープンレジデンシア西荻窪,,東京都杉並区西荻北三丁目9番1号,分譲,40,オープンハウス・ディベロップメント,,2021年,5月,Tebra pass A,なし,なし,,,,,,他社,,F22,CD,有り,BK,40,未選択,,上部官民,2,,
1130,グランカーサ曳舟,エステムプラザ墨田区八広,東京都墨田区八広2-47-2,分譲,92,株式会社東京日商エステム,,2021年,5月,Tebra pass A,なし,Tebra cell A,,,1,,,PP300,塗装ブラック BK,F22,CD,有り,BK,40,未選択,,官民無し,2,,
1131,アトラス築地,アトラス築地,東京都中央区築地6丁目210番地1～22、24～40（地番）,分譲,161,旭化成不動産レジデンス株式会社,旭化成不動産コミュニティ株式会社,2021年,5月,Tebra pass A,なし,なし,,,,,,PP300,ステンレスヘアライン SH,F22,CD,有り,SL,40,未選択,,上部官民,2,,1
1132,HF本所吾妻橋レジデンス,墨田区東駒形4丁目計画,東京都墨田区東駒形4-19,分譲,24,東急リバブル株式会社,,2021年,5月,Tebra pass A,なし,なし,,,,,,,,F22,PJ,有り,SL,40,未選択,,官民無し,2,,
1133,パークホームズ浦和常盤コンフォートプレミア,さいたま市浦和区常盤九丁目Ⅱ計画新築工事,埼玉県さいたま市浦和区常盤9丁目83番1.2,分譲,50,三井不動産レジデンシャル株式会社,三井不動産レジデンシャルサービス株式会社,2021年,5月,Tebra pass A,なし,Tebra cell CP A,,,1,,,PJ400,塗装ブラック BK,F22,PJ,有り,BK,40,未選択,,官民無し,2,,
1134,アルファスイート浦和本太フレスト,アルファスクエア浦和本太,埼玉県さいたま市浦和区本太1丁目3,分譲,19,,,2017年,1月,なし,なし,なし,,,,,,他社,ー,F22,CD,有り,SH,40,未選択,,官民無し,2,,
1135,エラヴィオ等々力,等々力七丁目,東京都世田谷区等々力７丁目１４?８,分譲,34,ダイナセル,,2017年,1月,Tebra pass A,なし,なし,,,,,,PP300,塗装シルバー SL,F22,CD,有り,SH,40,未選択,,上下官民,2,,
1136,ウエリス南千住,南千住５丁目共同住宅,東京都荒川区南千住５丁目４４?３,,52,ＮＴＴ都市開発,,2015年,12月,Tebra pass A,なし,なし,,,,,,PP350,塗装シルバー SL,F22,CD,有り,SH,40,未選択,,上部官民,2,,
1137,アルファスマート新飯塚駅東口,,福岡県飯塚市立岩字黒ノ本964番24（地番）,分譲,54,穴吹興産株式会社,株式会社穴吹ハウジングサービス,2021年,5月,Tebra pass A,なし,Tebra cell A,,,1,,,PP300,塗装ブラック BK,F22,CD,有り,BK,40,未選択,,官民無し,2,,
1138,プレール・ドゥーク小竹向原,練馬区小竹町1丁目プロジェクト,東京都練馬区小竹町1-18,分譲,32,株式会社伸和技研,,2021年,10月,Tebra pass A,なし,なし,,,,,,PP300,塗装シルバー SL,F22,CD,有り,SH,40,未選択,,官民無し,2,,
1139,プレシス本川越ルミナス,プレシス朝霞八幡通り,埼玉県川越市通町20-2他（地番）,分譲,78,一建設株式会社,伏見管理サービス株式会社,2021年,5月,Tebra pass A,なし,Tebra cell A,,,1,,,PP300,塗装ブラック BK,F22,CD,有り,BK,40,未選択,,官民無し,2,,
1140,SYFORME　ITABASHI,ヴァローレ滝野川Ⅲ,東京都北区滝野川7-45-16,賃貸,43,株式会社シーラ,株式会社シンエイ合人社管理,2021年,7月,Tebra pass A,,なし,,,,,,PP350,塗装ブラック BK,F22,CD,有り,BK,40,未選択,,官民無し,2,,
1141,アルファステイツ高天,,長崎県佐世保市高天町112番1,分譲,41,穴吹興産株式会社,株式会社穴吹ハウジングサービス,2021年,6月,Tebra pass A,なし,Tebra cell A,,,1,,,PP300,塗装ブラック BK,F22,CD,有り,BK,40,未選択,,官民無し,2,,
1142,アルファレジデンシア新潟駅,アルファレジデンシア新潟駅,新潟県新潟市中央区花園1丁目5番20,分譲,56,穴吹興産株式会社　株式会社沼垂不動産,株式会社穴吹ハウジングサービス,2021年,5月,Tebra pass A,なし,Tebra cell A,,,,,,PP300,塗装シルバー SL,F22,CD,有り,SH,40,未選択,,官民無し,2,,
1143,パークホームズ浦和仲町三丁目,浦和仲町３丁目,埼玉県さいたま市浦和区仲町3丁目8-1,分譲,65,三井不動産レジデンシャル株式会社,三井不動産レジデンシャルサービス株式会社,2021年,9月,Tebra pass A,,Tebra cell A,,,1,,,PJ400,塗装シルバー SL,F22,PJ,有り,SL,40,未選択,,官民無し,2,,
1144,サンパーク箱崎東グラッセ,,福岡県福岡市東区原田2丁目1535番2外5筆,分譲,50,大英産業株式会社,大英リビングサポート株式会社,2021年,9月,Tebra pass A,なし,Tebra cell A,,,1,,,PJ400,塗装ブラック BK,F22,PJ,有り,BK,36,未選択,,官民無し,2,,
1145,デュオヒルズ秋谷,横須賀秋谷１丁目計画,神奈川県横須賀市秋谷1丁目11-14,分譲,39,株式会社フージャースコーポレーション,フージャースリビングサービス,2018年,8月,Tebra pass A,,なし,,,,,,PP300,塗装ブラック BK,F22,CD,有り,BK,40,未選択,,官民無し,2,,
1146,セレニテ甲子園プリエ,SE西宮鳴尾PJ,兵庫県西宮市鳴尾町5-28,賃貸,48,スナダ建設株式会社,,2021年,7月,Tebra one A,なし,なし,,,,,,LC10,塗装ホワイトシルバー SW,F22,CD,有り,SH,40,未選択,,官民無し,2,,
1147,スコーレ高師浜,,大阪府高石市千代田2丁目3-30,改修,30,管理組合,,2021年,7月,Tebra pass A,なし,なし,,,,,,,,,,有り,,,未選択,,官民無し,1,,
1148,GRAN PASEO心斎橋EAST,大阪市中央区瓦屋町２丁目計画,大阪府大阪市中央区瓦屋町2丁目97番2外4筆（地番）,分譲,48,三交不動産株式会社,株式会社三交コミュニティ,2021年,9月,Tebra pass A,なし,なし,,,,,,PJ400,塗装ブラック BK,F22,PJ,有り,BK,40,未選択,,官民無し,2,,
1149,PREMIUM CUBE 両国 DEUX,PREMIUM CUBE 両国 DEUX,東京都墨田区亀沢4-25,分譲,55,株式会社ヴェリタス・インベストメント,株式会社ヴェリタス・インベストメント,2021年,7月,Tebra pass A,,なし,,,,,,PP300,塗装シルバー SL,F22,CD,有り,SL,40,未選択,,官民無し,2,,
1150,ポレスター福井さくらレジデンス,ポレスター福井市毛矢,福井県福井市毛矢二丁目802-1（地番）,分譲,40,株式会社マリモ,株式会社GMアソシエ,2021年,7月,Tebra pass A,なし,なし,,,,,,,,F22,CD,有り,SL,40,未選択,K22N18,官民無し,2,,
1151,LIBTH前島Ⅰ,前島1丁目115,沖縄県那覇市前島1丁目6-7,賃貸,45,株式会社グッドライフカンパニー,,2021年,8月,Tebra pass F,なし,Tebra cell A,,,,,,PP300,塗装シルバー SL,F22,CD,有り,SL,40,未選択,,官民無し,2,,
1152,AZEST堀切菖蒲園Ⅱ,葛飾区堀切3丁目計画,東京都葛飾区堀切3丁目4-10,賃貸,79,株式会社大関商事,,2019年,7月,Tebra pass A,,なし,,,,,,PP350,塗装ブラック BK,F22,CD,有り,BK,40,未選択,,上下官民,2,,
1153,コンシェリア池袋ザレジデンスWEST,コンシェリア池袋3丁目計画 北棟,東京都豊島区池袋三丁目55番6号,賃貸,32,株式会社クレアスライフ,,2021年,6月,Tebra pass A,なし,なし,,,,,,,,F22,CD,有り,SH,40,未選択,K22N18,上下官民,2,,
1154,コンシェリア池袋ザレジデンスEAST,コンシェリア池袋3丁目計画 南棟,東京都豊島区池袋三丁目55番7号,賃貸,32,株式会社クレアスライフ,,2021年,6月,Tebra pass A,なし,なし,,,,,,,,F22,CD,有り,SH,40,未選択,,上部官民,2,,
1155,アクタス上山門ツインズ,,福岡県福岡市西区上山門1丁目1092番1号（地番）,分譲,59,株式会社クレ・コーポレーション,株式会社アクタス,2021年,7月,Tebra pass A,なし,Tebra cell A,,,1,,,PJ400,塗装シルバー SL,F22,PJ,有り,SL,40,未選択,,官民無し,2,,
1156,サンパークわさだ中央グラッセ,,大分県大分市大字玉沢683番地の4,分譲,44,大英産業株式会社,大英リビングサポート株式会社,2021年,6月,Tebra pass A,なし,Tebra cell A,,,1,,,PJ400,塗装ブラック BK,F22,PJ,有り,BK,40,未選択,,官民無し,2,,
1157,グランドパレス古市,羽曳野市栄町マンション,大阪府羽曳野市栄町624番-2他（地番）,分譲,99,第一交通産業株式会社,株式会社ダイイチ合人社建物管理,2021年,9月,Tebra pass A,なし,Tebra cell A,,,1,,,PP300,塗装ブラック BK,F22,CD,有り,BK,40,未選択,,官民無し,2,,
1158,ポレスター今治常盤タワーレジデンス,,愛媛県今治市常盤町5丁目甲97-1（地番）,分譲,44,株式会社マリモ,株式会社GMアソシエ,2021年,9月,Tebra pass A,なし,Tebra cell A,,,1,,,PP360,塗装シルバー SL,F22,CD,有り,SL,40,未選択,K22N18,官民無し,2,,
1159,ポレスター東舞鶴駅北,,京都府舞鶴市字浜小字浜1172-1、943-1（地番）,分譲,42,株式会社マリモ,株式会社GMアソシエ,2021年,9月,Tebra pass A,なし,Tebra cell A,,,1,,,PP360,塗装シルバー SL,F22,CD,有り,SL,40,未選択,,官民無し,2,,
1160,アルファステイツ姫路城西,,兵庫県姫路市東辻井2丁目88番3,分譲,54,穴吹興産株式会社,株式会社穴吹ハウジングサービス,2021年,9月,Tebra pass A,なし,Tebra cell A,,,,,,PP300,塗装シルバー SL,F22,CD,有り,SH,40,未選択,,官民無し,2,,
1161,ワコーレ明石クレスティア,ワコーレ明石市樽屋町,兵庫県明石市樽屋町14番11（登記簿）,分譲,18,和田興産株式会社,株式会社日本ネットワークサービス,2021年,10月,Tebra pass A,なし,なし,,,,,,PP300,塗装シルバー SL,F22,CD,有り,SH,40,未選択,,官民無し,2,,
1162,ジオ西宮今津,,兵庫県西宮市今津出在家町34番1(地番),分譲,181,阪急阪神不動産株式会社,株式会社阪急阪神ハウジングサポート,2021年,11月,Tebra pass A,なし,Tebra cell A,,,1,,,PJ400,塗装シルバー SL,T20,PJ,有り,SL,40,未選択,,官民無し,2,1,
1163,レキシントンスクエア薬院,薬院2丁目ビル,福岡県福岡市中央区薬院2-24、27-1,賃貸,35,株式会社ドマーニ,,2021年,3月,Tebra one A,なし,Tebra cell A,,,,,,PJ400,塗装ブラック BK,F22,PJ,有り,BK,40,未選択,,官民無し,2,,
1164,リビオレゾン上野入谷ザ・テラス,台東区入谷２丁目プロジェクト,東京都台東区入谷二丁目5番,分譲,98,日鉄興和不動産㈱,,2021年,6月,Tebra pass A,なし,なし,,,,,,,,F22,CD,有り,BK,40,未選択,,官民無し,2,,
1165,サンリヤン横浜鶴見ブランシエラ,鶴見区生麦4丁目計画,神奈川県横浜市鶴見区生麦4-3-15,分譲,104,西日本鉄道株式会社,株式会社長谷工コミュニティ,2021年,6月,Tebra pass A,なし,なし,,,,,,PJ400,塗装ブラック BK,F22,PJ,有り,BK,40,未選択,,官民無し,2,,
1166,ブランニード千里丘,摂津市千里丘東,大阪府摂津市千里丘東一丁目21番1（地番）,分譲,90,フジ住宅株式会社,旭中央株式会社,2021年,8月,Tebra pass A,なし,Tebra cell A,,,,,,PJ400,塗装ブラック BK,F22,PJ,有り,BK,40,未選択,,官民無し,2,,
1167,アーティックス苅田駅前ザ・ネスト,アーティックス苅田駅前Ⅱ,福岡県京都郡苅田町神田町一丁目16-12,分譲,53,株式会社なかやしき,株式会社なかやしき エステートソリューション部,2021年,10月,Tebra pass A,なし,Tebra cell A,,,1,,,PJ400,塗装ブラック BK,F22,PJ,有り,BK,40,未選択,,官民無し,2,,
1168,パークホームズ調布ザ・レジデンス,（仮称）調布市小島町一丁目計画,東京都調布市小島町1-19-1,分譲,162,三井不動産レジデンシャル,三井不動産レジデンシャルサービス,2021年,12月,Tebra pass A,なし,Tebra cell CP A,,,1,,,PJ400,塗装ブラック BK,F22,PJ,有り,BK,40,未選択,,上部官民,2,,
1169,Ｌａ　Ｄｏｕｃｅｕｒ四ツ木Ｅａｓｔ,四つ木３丁目計画２,東京都葛飾区四つ木３丁目１−30,賃貸,50,リンク・トラスト,,2021年,6月,Tebra pass F,なし,なし,,,,,,PP300,塗装シルバー SL,F22,CD,有り,SH,40,未選択,,官民無し,2,,
1170,Ｌａ　Ｄｏｕｃｅｕｒ四ツ木Ｗｅｓｔ,四ツ木３丁目計画１,東京都葛飾区四つ木3-1-31,賃貸,78,リンク・トラスト,,2021年,7月,Tebra pass F,なし,なし,,,,,,PP300,塗装シルバー SL,F22,CD,有り,SH,40,未選択,,官民無し,2,,
1171,デュオヴェール西新,西新祖原共同住宅計画,福岡県福岡市早良区祖原26番・27番(地番),分譲,57,株式会社フージャースコーポレーション,株式会社フージャースリビングサービス,2021年,7月,Tebra pass A,なし,Tebra cell A,,,1,,,PP300,塗装ブラック BK,F22,CD,有り,BK,40,未選択,,官民無し,2,,
1172,ブリシア調布,ブリシア調布,東京都調布市小島町3丁目5-1,分譲,31,株式会社ブリス,コミュニティワン株式会社,2021年,9月,Tebra pass A,,Tebra cell A,,,1,,,PP300,塗装シルバー SL,F22,CD,有り,SH,40,未選択,,官民無し,2,,
1173,イニシア大手前,大阪市中央区徳井町１丁目,大阪府大阪市中央区徳井町1丁目14番(地番),分譲,84,株式会社コスモスイニシア,大和ライフネクスト株式会社,2021年,8月,Tebra pass A,なし,Tebra cell A,,,1,,,PP390,塗装ブラック BK,F22,CD,有り,BK,40,未選択,,官民無し,2,,
1174,アービング荒本 駅前通り,アービング東大阪,大阪府東大阪市荒本新町3番（地番）,分譲,49,株式会社アービング,株式会社長谷工コミュニティ,2021年,9月,Tebra one A,なし,Tebra cell A,,,1,,,PJ400,塗装ブラック BK,F22,PJ,有り,BK,40,未選択,,官民無し,2,,
1175,アルビオアルファ渚ガーデンⅡ,アルビオアルファ渚ガーデンⅡ,長野県松本市渚3丁目345-1,分譲,66,穴吹興産,,2021年,7月,Tebra pass A,なし,Tebra cell A,,,1,,,PP300,塗装シルバー SL,F22,CD,有り,SH,40,未選択,,官民無し,2,,
